GameID,Team,Date,HT,AT,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,DRtg
20110323NJNCLE,CLE,23-03-11,CLE,NJN,34,91,0.373626374,2,12,0.166666667,24,35,0.685714286,18,40,58,15,10,7,16,26,94,0.442,0.385,0.132,0.385,32.7,67.8,50.9,44.1,9.9,9.3,13.1,93.3,97.3
20110323SASDEN,SAS,23-03-11,DEN,SAS,38,88,0.431818182,13,32,0.40625,23,26,0.884615385,12,33,45,19,5,6,8,25,112,0.563,0.506,0.364,0.295,26.1,80.5,51.7,50,5.4,10.7,7.4,121.7,124.9
20110323SASDEN,DEN,23-03-11,DEN,SAS,39,77,0.506493506,12,21,0.571428571,25,39,0.641025641,8,34,42,22,8,8,7,21,115,0.611,0.584,0.273,0.506,19.5,73.9,48.3,56.4,8.7,14.3,6.9,124.9,121.7
20110323MIADET,MIA,23-03-11,DET,MIA,31,64,0.484375,6,19,0.315789474,32,39,0.820512821,8,26,34,20,6,1,11,21,100,0.616,0.531,0.297,0.609,21.6,76.5,47.9,64.5,7.2,1.7,11.9,119.5,112.4
20110323MIADET,DET,23-03-11,DET,MIA,35,71,0.492957746,4,13,0.307692308,20,26,0.769230769,8,29,37,28,6,1,12,26,94,0.57,0.521,0.183,0.366,23.5,78.4,52.1,80,7.2,2.2,12.7,112.4,119.5
20110323GSWHOU,GSW,23-03-11,HOU,GSW,47,92,0.510869565,7,15,0.466666667,11,18,0.611111111,13,29,42,25,6,5,12,27,112,0.56,0.549,0.163,0.196,29.5,67.4,48.3,53.2,6.1,7.7,10.7,114.7,134.2
20110323GSWHOU,HOU,23-03-11,HOU,GSW,46,91,0.505494505,12,26,0.461538462,27,35,0.771428571,14,31,45,35,7,3,9,17,131,0.616,0.571,0.286,0.385,32.6,70.5,51.7,76.1,7.2,3.9,7.8,134.2,114.7
20110323WASLAC,WAS,23-03-11,LAC,WAS,49,102,0.480392157,3,13,0.230769231,18,25,0.72,16,27,43,29,12,6,18,29,119,0.527,0.495,0.127,0.245,33.3,67.5,48.9,59.2,10.6,9,13.7,105.3,112.4
20110323WASLAC,LAC,23-03-11,LAC,WAS,46,93,0.494623656,9,26,0.346153846,26,33,0.787878788,13,32,45,36,7,7,25,26,127,0.591,0.543,0.28,0.355,32.5,66.7,51.1,78.3,6.2,7.9,18.9,112.4,105.3
20110323SACMIL,SAC,23-03-11,MIL,SAC,37,83,0.445783133,3,11,0.272727273,20,27,0.740740741,17,30,47,21,9,4,15,14,97,0.511,0.464,0.133,0.325,42.5,76.9,59.5,56.8,10.2,6.3,13.7,109.7,101.8
20110323SACMIL,MIL,23-03-11,MIL,SAC,37,81,0.456790123,6,18,0.333333333,10,12,0.833333333,9,23,32,23,6,6,14,23,90,0.522,0.494,0.222,0.148,23.1,57.5,40.5,62.2,6.8,8.3,14,101.8,109.7
20110323ORLNYK,ORL,23-03-11,NYK,ORL,37,76,0.486842105,12,25,0.48,25,28,0.892857143,12,37,49,17,6,6,14,26,111,0.628,0.566,0.329,0.368,33.3,77.1,58.3,45.9,6.7,10.7,13.7,123.6,110.2
20110323ORLNYK,NYK,23-03-11,NYK,ORL,34,84,0.404761905,12,28,0.428571429,19,24,0.791666667,11,24,35,20,6,5,11,22,99,0.523,0.476,0.333,0.286,22.9,66.7,41.7,58.8,6.7,9.8,10.4,110.2,123.6
20110323UTAOKC,UTA,23-03-11,OKC,UTA,31,69,0.449275362,6,16,0.375,26,32,0.8125,8,22,30,16,7,3,13,23,94,0.566,0.493,0.232,0.464,22.9,73.3,46.2,51.6,8.2,5.4,13.5,110.4,124.5
20110323UTAOKC,OKC,23-03-11,OKC,UTA,36,66,0.545454545,4,10,0.4,30,36,0.833333333,8,27,35,15,4,8,13,24,106,0.648,0.576,0.152,0.545,26.7,77.1,53.8,41.7,4.7,15.1,13.7,124.5,110.4
20110323ATLPHI,ATL,23-03-11,PHI,ATL,39,81,0.481481481,8,18,0.444444444,14,15,0.933333333,8,31,39,22,4,1,9,17,100,0.571,0.531,0.222,0.185,21.1,75.6,49.4,56.4,4.6,1.5,9.3,115.9,121.7
20110323ATLPHI,PHI,23-03-11,PHI,ATL,41,84,0.488095238,10,18,0.555555556,13,18,0.722222222,10,30,40,22,2,4,6,10,105,0.571,0.548,0.214,0.214,24.4,78.9,50.6,53.7,2.3,6.3,6.1,121.7,115.9
20110323TORPHO,TOR,23-03-11,PHO,TOR,47,97,0.484536082,3,12,0.25,9,12,0.75,13,36,49,25,6,3,10,20,106,0.518,0.5,0.124,0.124,27.7,81.8,53.8,53.2,6.1,4.8,8.9,107.9,116.1
20110323TORPHO,PHO,23-03-11,PHO,TOR,42,90,0.466666667,12,28,0.428571429,18,22,0.818181818,8,34,42,26,6,10,10,10,114,0.572,0.533,0.311,0.244,18.2,72.3,46.2,61.9,6.1,11.8,9.1,116.1,107.9
20110324MINDAL,MIN,24-03-11,DAL,MIN,39,80,0.4875,8,18,0.444444444,10,12,0.833333333,7,31,38,21,5,3,17,19,96,0.563,0.538,0.225,0.15,17.5,75.6,46.9,53.8,5.3,5.2,16.6,101.6,110.1
20110324MINDAL,DAL,24-03-11,DAL,MIN,42,85,0.494117647,8,27,0.296296296,12,15,0.8,10,33,43,31,10,6,15,17,104,0.568,0.541,0.318,0.176,24.4,82.5,53.1,73.8,10.6,9.7,14.1,110.1,101.6
20110324NOHUTA,NOH,24-03-11,UTA,NOH,43,86,0.5,7,13,0.538461538,28,35,0.8,11,25,36,25,8,3,7,20,121,0.597,0.541,0.151,0.407,26.8,65.8,45.6,58.1,8.6,4.4,6.5,129.9,125.6
20110324NOHUTA,UTA,24-03-11,UTA,NOH,44,86,0.511627907,8,18,0.444444444,21,25,0.84,13,30,43,23,5,10,11,22,117,0.603,0.558,0.209,0.291,34.2,73.2,54.4,52.3,5.4,13.7,10.2,125.6,129.9
20110325CHABOS,CHA,25-03-11,BOS,CHA,30,69,0.434782609,1,11,0.090909091,22,25,0.88,7,30,37,15,8,4,15,26,83,0.519,0.442,0.159,0.362,20,76.9,50,50,9.3,7.1,15.8,96.7,94.4
20110325CHABOS,BOS,25-03-11,BOS,CHA,29,71,0.408450704,3,15,0.2,20,26,0.769230769,9,28,37,15,3,5,15,24,81,0.491,0.43,0.211,0.366,23.1,80,50,51.7,3.5,8.6,15.4,94.4,96.7
20110325MEMCHI,MEM,25-03-11,CHI,MEM,36,73,0.493150685,2,15,0.133333333,22,30,0.733333333,8,24,32,24,8,8,10,21,96,0.557,0.507,0.205,0.411,22.9,57.1,41.6,66.7,9.3,12.3,10.4,111.4,114.9
20110325MEMCHI,CHI,25-03-11,CHI,MEM,34,82,0.414634146,6,17,0.352941176,25,31,0.806451613,18,27,45,19,5,2,14,24,99,0.518,0.451,0.207,0.378,42.9,77.1,58.4,55.9,5.8,3.4,12.8,114.9,111.4
20110325DETCLE,DET,25-03-11,CLE,DET,37,87,0.425287356,4,13,0.307692308,13,20,0.65,14,25,39,19,8,8,12,19,91,0.475,0.448,0.149,0.23,30.4,56.8,43.3,51.4,9,12.5,11.1,102.6,109.4
20110325DETCLE,CLE,25-03-11,CLE,DET,38,82,0.463414634,6,18,0.333333333,15,20,0.75,19,32,51,21,6,7,17,19,97,0.534,0.5,0.22,0.244,43.2,69.6,56.7,55.3,6.8,9.5,15.8,109.4,102.6
20110325WASDEN,WAS,25-03-11,DEN,WAS,37,88,0.420454545,3,11,0.272727273,17,21,0.80952381,18,28,46,13,7,6,14,21,94,0.483,0.438,0.125,0.239,37.5,65.1,50.5,35.1,7.6,10.2,12.6,102.5,124.3
20110325WASDEN,DEN,25-03-11,DEN,WAS,42,85,0.494117647,11,26,0.423076923,19,24,0.791666667,15,30,45,29,10,8,15,18,114,0.596,0.559,0.306,0.282,34.9,62.5,49.5,69,10.9,10.4,13.6,124.3,102.5
20110325TORGSW,TOR,25-03-11,GSW,TOR,38,81,0.469135802,6,13,0.461538462,18,26,0.692307692,10,24,34,26,6,4,17,20,100,0.541,0.506,0.16,0.321,23.3,77.4,45.9,68.4,6.1,6.1,15.5,102.2,141
20110325TORGSW,GSW,25-03-11,GSW,TOR,51,83,0.614457831,10,17,0.588235294,26,32,0.8125,7,33,40,33,12,5,10,22,138,0.711,0.675,0.205,0.386,22.6,76.7,54.1,64.7,12.3,7.4,9.3,141,102.2
20110325SACIND,SAC,25-03-11,IND,SAC,48,100,0.48,7,16,0.4375,7,10,0.7,15,40,55,27,10,9,12,22,110,0.527,0.515,0.16,0.1,30,70.2,51.4,56.3,10.1,13.6,10.3,110.8,93.7
20110325SACIND,IND,25-03-11,IND,SAC,32,91,0.351648352,4,25,0.16,25,30,0.833333333,17,35,52,15,5,6,15,16,93,0.446,0.374,0.275,0.33,29.8,70,48.6,46.9,5,7.1,12.6,93.7,110.8
20110325LACLAL,LAC,25-03-11,LAL,LAC,42,84,0.5,5,17,0.294117647,15,18,0.833333333,8,26,34,23,6,5,16,23,104,0.566,0.53,0.202,0.214,21.1,70.3,45.3,54.8,6.2,8.3,14.8,107.8,116.1
20110325LACLAL,LAL,25-03-11,LAL,LAC,39,78,0.5,6,18,0.333333333,28,39,0.717948718,11,30,41,19,9,8,14,18,112,0.588,0.538,0.231,0.5,29.7,78.9,54.7,48.7,9.3,11.9,12.8,116.1,107.8
20110325PHIMIA,PHI,25-03-11,MIA,PHI,40,86,0.465116279,7,19,0.368421053,12,14,0.857142857,7,24,31,22,10,2,13,24,99,0.537,0.506,0.221,0.163,17.1,61.5,38.8,55,10.6,3.2,12.4,105.3,118
20110325PHIMIA,MIA,25-03-11,MIA,PHI,41,83,0.493975904,7,20,0.35,22,28,0.785714286,15,34,49,22,11,6,15,17,111,0.582,0.536,0.241,0.337,38.5,82.9,61.3,53.7,11.7,9,13.6,118,105.3
20110325MILNYK,MIL,25-03-11,NYK,MIL,39,77,0.506493506,9,18,0.5,15,19,0.789473684,7,35,42,21,6,7,12,19,102,0.597,0.565,0.234,0.247,21.9,70,51.2,53.8,6.7,9.9,12.3,113.6,106.9
20110325MILNYK,NYK,25-03-11,NYK,MIL,36,90,0.4,4,19,0.210526316,20,23,0.869565217,15,25,40,13,4,3,10,19,96,0.479,0.422,0.211,0.256,30,78.1,48.8,36.1,4.5,5.1,9.1,106.9,113.6
20110325MINOKC,MIN,25-03-11,OKC,MIN,40,84,0.476190476,6,10,0.6,17,20,0.85,12,28,40,19,8,5,19,21,103,0.555,0.512,0.119,0.238,29.3,71.8,50,47.5,8.1,7,17,104.9,113.1
20110325MINOKC,OKC,25-03-11,OKC,MIN,44,84,0.523809524,4,13,0.307692308,19,28,0.678571429,11,29,40,24,16,7,16,21,111,0.576,0.548,0.155,0.333,28.2,70.7,50,54.5,16.3,9.5,14.2,113.1,104.9
20110325NJNORL,NJN,25-03-11,ORL,NJN,36,78,0.461538462,9,19,0.473684211,4,6,0.666666667,9,26,35,29,4,1,14,21,85,0.527,0.519,0.244,0.077,24.3,81.3,50.7,80.6,4.7,2.2,14.8,100.3,112.1
20110325NJNORL,ORL,25-03-11,ORL,NJN,37,73,0.506849315,11,27,0.407407407,10,23,0.434782609,6,28,34,24,9,7,11,7,95,0.571,0.582,0.37,0.315,18.8,75.7,49.3,64.9,10.6,11.9,11.7,112.1,100.3
20110325NOHPHO,NOH,25-03-11,PHO,NOH,43,86,0.5,7,15,0.466666667,13,18,0.722222222,12,24,36,14,7,4,11,25,106,0.564,0.541,0.174,0.209,30,72.7,49.3,32.6,7.9,7.7,10.5,119.2,112.4
20110325NOHPHO,PHO,25-03-11,PHO,NOH,35,71,0.492957746,11,19,0.578947368,19,25,0.76,9,28,37,24,3,9,17,25,100,0.61,0.57,0.268,0.352,27.3,70,50.7,68.6,3.4,12.7,17.2,112.4,119.2
20110325SASPOR,SAS,25-03-11,POR,SAS,39,76,0.513157895,11,23,0.47826087,7,10,0.7,8,30,38,19,8,2,19,17,96,0.597,0.586,0.303,0.132,22.9,71.4,49.4,48.7,8.8,3.3,19.1,105.8,108
20110325SASPOR,POR,25-03-11,POR,SAS,40,86,0.465116279,7,26,0.269230769,11,14,0.785714286,12,27,39,14,11,1,14,10,98,0.532,0.506,0.302,0.163,28.6,77.1,50.6,35,12.1,1.9,13.2,108,105.8
20110326NJNATL,NJN,26-03-11,ATL,NJN,38,79,0.481012658,3,13,0.230769231,8,9,0.888888889,7,25,32,25,5,3,11,19,87,0.524,0.5,0.165,0.114,18.4,73.5,44.4,65.8,5.8,5,11.7,100.4,113.1
20110326NJNATL,ATL,26-03-11,ATL,NJN,39,78,0.5,4,18,0.222222222,16,22,0.727272727,9,31,40,23,9,3,12,14,98,0.559,0.526,0.231,0.282,26.5,81.6,55.6,59,10.4,4.5,12,113.1,100.4
20110326NYKCHA,NYK,26-03-11,CHA,NYK,35,88,0.397727273,6,28,0.214285714,30,35,0.857142857,10,29,39,18,3,11,7,24,106,0.513,0.432,0.318,0.398,25,64.4,45.9,51.4,3.3,15.1,6.3,115.4,124.1
20110326NYKCHA,CHA,26-03-11,CHA,NYK,43,91,0.472527473,5,18,0.277777778,23,28,0.821428571,16,30,46,23,3,8,5,28,114,0.552,0.5,0.198,0.308,35.6,75,54.1,53.5,3.3,13.3,4.6,124.1,115.4
20110326INDDET,IND,26-03-11,DET,IND,36,76,0.473684211,9,18,0.5,7,19,0.368421053,14,28,42,27,8,8,19,14,88,0.522,0.533,0.237,0.25,32.6,73.7,51.9,75,8.9,12.9,18.4,98,111.3
20110326INDDET,DET,26-03-11,DET,IND,39,76,0.513157895,8,14,0.571428571,14,21,0.666666667,10,29,39,23,10,3,17,20,100,0.587,0.566,0.184,0.276,26.3,67.4,48.1,59,11.1,5.2,16.6,111.3,98
20110326TORLAC,TOR,26-03-11,LAC,TOR,33,85,0.388235294,4,15,0.266666667,20,29,0.689655172,14,26,40,19,13,5,13,22,90,0.46,0.412,0.176,0.341,27.5,65,44,57.6,13.8,6.7,11.7,95.4,99.6
20110326TORLAC,LAC,26-03-11,LAC,TOR,39,84,0.464285714,1,9,0.111111111,15,23,0.652173913,14,37,51,22,8,11,18,20,94,0.499,0.47,0.107,0.274,35,72.5,56,56.4,8.5,15.7,16.1,99.6,95.4
20110326CHIMIL,CHI,26-03-11,MIL,CHI,36,72,0.5,3,14,0.214285714,20,27,0.740740741,9,38,47,21,4,3,11,17,95,0.566,0.521,0.194,0.375,23.1,84.4,56,58.3,4.6,4.6,11.6,108.4,99.2
20110326CHIMIL,MIL,26-03-11,MIL,CHI,31,79,0.392405063,6,14,0.428571429,19,21,0.904761905,7,30,37,17,5,7,11,21,87,0.493,0.43,0.177,0.266,15.6,76.9,44,54.8,5.7,12.1,11.1,99.2,108.4
20110326DALUTA,DAL,26-03-11,UTA,DAL,30,66,0.454545455,8,19,0.421052632,26,32,0.8125,5,35,40,20,9,6,16,26,94,0.587,0.515,0.288,0.485,18.5,79.5,56.3,66.7,10.1,9.4,16.7,105.7,86.6
20110326DALUTA,UTA,26-03-11,UTA,DAL,32,76,0.421052632,3,12,0.25,10,17,0.588235294,9,22,31,18,7,5,17,25,77,0.461,0.441,0.158,0.224,20.5,81.5,43.7,56.3,7.9,10.6,16.9,86.6,105.7
20110327ATLCLE,ATL,27-03-11,CLE,ATL,37,74,0.5,5,14,0.357142857,20,27,0.740740741,2,45,47,29,7,4,10,18,99,0.576,0.534,0.189,0.365,5.1,80.4,49.5,78.4,7.5,6,10.4,105.8,88.7
20110327ATLCLE,CLE,27-03-11,CLE,ATL,32,87,0.367816092,5,20,0.25,14,20,0.7,11,37,48,16,6,4,11,24,83,0.433,0.397,0.23,0.23,19.6,94.9,50.5,50,6.4,6.7,10.3,88.7,105.8
20110327WASGSW,WAS,27-03-11,GSW,WAS,37,89,0.415730337,4,16,0.25,26,30,0.866666667,15,31,46,24,5,7,12,14,104,0.509,0.438,0.18,0.337,34.1,67.4,51.1,64.9,5.3,9.9,10.5,109.9,120.5
20110327WASGSW,GSW,27-03-11,GSW,WAS,45,95,0.473684211,11,24,0.458333333,13,19,0.684210526,15,29,44,26,5,7,10,19,114,0.551,0.532,0.253,0.2,32.6,65.9,48.9,57.8,5.3,9.6,8.8,120.5,109.9
20110327NOHLAL,NOH,27-03-11,LAL,NOH,35,87,0.402298851,3,17,0.176470588,11,15,0.733333333,17,26,43,22,4,4,10,21,84,0.449,0.42,0.195,0.172,35.4,66.7,49.4,62.9,4.7,5.9,9.7,98.8,120
20110327NOHLAL,LAL,27-03-11,LAL,NOH,41,85,0.482352941,3,17,0.176470588,17,21,0.80952381,13,31,44,21,7,5,9,18,102,0.541,0.5,0.2,0.247,33.3,64.6,50.6,51.2,8.2,7.1,8.7,120,98.8
20110327SASMEM,SAS,27-03-11,MEM,SAS,39,77,0.506493506,9,21,0.428571429,17,24,0.708333333,10,17,27,15,8,5,12,24,104,0.594,0.565,0.273,0.312,27,56.7,40.3,38.5,9.1,7.9,12.1,118.6,126.6
20110327SASMEM,MEM,27-03-11,MEM,SAS,42,77,0.545454545,6,14,0.428571429,21,30,0.7,13,27,40,19,7,7,15,20,111,0.615,0.584,0.182,0.39,43.3,73,59.7,45.2,8,12.5,14.3,126.6,118.6
20110327HOUMIA,HOU,27-03-11,MIA,HOU,43,89,0.483146067,9,21,0.428571429,24,28,0.857142857,9,24,33,21,4,2,10,23,119,0.587,0.534,0.236,0.315,22.5,58.5,40.7,48.8,4.1,2.7,9,122.5,128.7
20110327HOUMIA,MIA,27-03-11,MIA,HOU,46,92,0.5,5,17,0.294117647,28,34,0.823529412,17,31,48,16,1,6,10,19,125,0.584,0.527,0.185,0.37,41.5,77.5,59.3,34.8,1,8.8,8.5,128.7,122.5
20110327BOSMIN,BOS,27-03-11,MIN,BOS,30,75,0.4,4,15,0.266666667,21,26,0.807692308,13,29,42,18,7,0,9,18,85,0.492,0.427,0.2,0.347,28.9,63,46.2,60,8.6,0,9.4,104.3,100.7
20110327BOSMIN,MIN,27-03-11,MIN,BOS,30,80,0.375,7,17,0.411764706,15,23,0.652173913,17,32,49,16,5,10,13,22,82,0.455,0.419,0.213,0.288,37,71.1,53.8,53.3,6.1,16.7,12.6,100.7,104.3
20110327POROKC,POR,27-03-11,OKC,POR,35,81,0.432098765,2,12,0.166666667,18,24,0.75,12,26,38,16,5,5,10,16,90,0.491,0.444,0.148,0.296,30,65,47.5,45.7,5.9,9.8,9.8,105.7,116.2
20110327POROKC,OKC,27-03-11,OKC,POR,32,75,0.426666667,9,24,0.375,26,29,0.896551724,14,28,42,13,6,11,14,26,99,0.564,0.487,0.32,0.387,35,70,52.5,40.6,7,15.9,13.8,116.2,105.7
20110327SACPHI,SAC,27-03-11,PHI,SAC,38,85,0.447058824,9,15,0.6,29,36,0.805555556,13,45,58,20,10,3,19,30,114,0.565,0.5,0.176,0.424,32.5,83.3,61.7,52.6,9.5,3.9,15.9,108.4,105.5
20110327SACPHI,PHI,27-03-11,PHI,SAC,40,91,0.43956044,5,14,0.357142857,26,36,0.722222222,9,27,36,22,9,10,12,24,111,0.519,0.467,0.154,0.396,16.7,67.5,38.3,55,8.6,14.3,10.1,105.5,108.4
20110327DALPHO,DAL,27-03-11,PHO,DAL,32,84,0.380952381,10,26,0.384615385,17,21,0.80952381,16,31,47,20,8,3,15,18,91,0.488,0.44,0.31,0.25,32,72.1,50.5,62.5,8.9,4.7,13.9,101.1,92.2
20110327DALPHO,PHO,27-03-11,PHO,DAL,34,80,0.425,1,16,0.0625,14,23,0.608695652,12,34,46,22,6,8,15,22,83,0.46,0.431,0.2,0.288,27.9,68,49.5,64.7,6.7,13.8,14.3,92.2,101.1
20110328MILCHA,MIL,28-03-11,CHA,MIL,35,90,0.388888889,5,23,0.217391304,11,13,0.846153846,17,29,46,21,5,4,6,20,86,0.449,0.417,0.256,0.144,34,87.9,55.4,60,6.1,7,5.9,104.8,106.1
20110328MILCHA,CHA,28-03-11,CHA,MIL,33,68,0.485294118,3,11,0.272727273,18,26,0.692307692,4,33,37,25,2,2,9,17,87,0.548,0.507,0.162,0.382,12.1,66,44.6,75.8,2.4,3,10.2,106.1,104.8
20110328PHICHI,PHI,28-03-11,CHI,PHI,39,86,0.453488372,4,14,0.285714286,15,21,0.714285714,12,32,44,24,11,9,14,18,97,0.509,0.477,0.163,0.244,29.3,71.1,51.2,61.5,11.7,12.7,12.8,103.1,90.4
20110328PHICHI,CHI,28-03-11,CHI,PHI,33,80,0.4125,1,9,0.111111111,18,30,0.6,13,29,42,18,10,11,17,18,85,0.456,0.419,0.113,0.375,28.9,70.7,48.8,54.5,10.6,15.3,15.4,90.4,103.1
20110328BOSIND,BOS,28-03-11,IND,BOS,34,62,0.548387097,4,11,0.363636364,28,36,0.777777778,3,26,29,19,5,3,15,21,100,0.642,0.581,0.177,0.581,9.7,76.5,44.6,55.9,5.6,4.8,16.2,111.4,119.2
20110328BOSIND,IND,28-03-11,IND,BOS,42,77,0.545454545,6,15,0.4,17,22,0.772727273,8,28,36,18,7,4,14,22,107,0.617,0.584,0.195,0.286,23.5,90.3,55.4,42.9,7.8,7.8,13.9,119.2,111.4
20110328ORLNYK,ORL,28-03-11,NYK,ORL,36,80,0.45,11,32,0.34375,23,32,0.71875,9,35,44,19,9,2,21,28,106,0.563,0.519,0.4,0.4,22,76.1,50.6,52.8,8.9,4.3,18.2,104.4,111.3
20110328ORLNYK,NYK,28-03-11,NYK,ORL,35,81,0.432098765,12,35,0.342857143,31,41,0.756097561,11,32,43,16,10,1,14,31,113,0.57,0.506,0.432,0.506,23.9,78,49.4,45.7,9.8,2.1,12.4,111.3,104.4
20110328PORSAS,POR,28-03-11,SAS,POR,34,65,0.523076923,8,17,0.470588235,24,31,0.774193548,7,32,39,15,5,4,15,18,100,0.636,0.585,0.262,0.477,20.6,76.2,51.3,44.1,5.8,7.4,16,115.5,106.3
20110328PORSAS,SAS,28-03-11,SAS,POR,38,79,0.481012658,6,25,0.24,10,20,0.5,10,27,37,16,9,1,11,27,92,0.524,0.519,0.316,0.253,23.8,79.4,48.7,42.1,10.4,2.1,11.1,106.3,115.5
20110328WASUTA,WAS,28-03-11,UTA,WAS,36,92,0.391304348,6,26,0.230769231,22,29,0.75862069,16,37,53,14,8,7,12,25,100,0.477,0.424,0.283,0.315,30.8,68.5,50,38.9,8.1,10.1,10.3,101.3,96.3
20110328WASUTA,UTA,28-03-11,UTA,WAS,39,93,0.419354839,7,24,0.291666667,10,21,0.476190476,17,36,53,23,7,7,17,25,95,0.465,0.457,0.258,0.226,31.5,69.2,50,59,7.1,10.6,14.3,96.3,101.3
20110329MIACLE,MIA,29-03-11,CLE,MIA,33,78,0.423076923,10,25,0.4,14,22,0.636363636,8,22,30,24,5,3,12,25,90,0.513,0.487,0.321,0.282,17.4,78.6,40.5,72.7,5.7,6.5,12,102.3,115.9
20110329MIACLE,CLE,29-03-11,CLE,MIA,35,63,0.555555556,9,17,0.529411765,23,35,0.657142857,6,38,44,25,5,7,15,23,102,0.651,0.627,0.27,0.556,21.4,82.6,59.5,71.4,5.7,13.2,16.1,115.9,102.3
20110329HOUNJN,HOU,29-03-11,NJN,HOU,46,99,0.464646465,11,23,0.47826087,9,10,0.9,16,40,56,30,7,2,9,8,112,0.542,0.52,0.232,0.101,34,78.4,57.1,65.2,7.5,2.7,8,120,93.2
20110329HOUNJN,NJN,29-03-11,NJN,HOU,37,89,0.415730337,6,16,0.375,7,10,0.7,11,31,42,20,6,6,13,10,87,0.466,0.449,0.18,0.112,21.6,66,42.9,54.1,6.4,7.9,12.2,93.2,120
20110329GSWOKC,GSW,29-03-11,OKC,GSW,44,104,0.423076923,11,26,0.423076923,15,17,0.882352941,8,34,42,25,9,5,13,23,114,0.511,0.476,0.25,0.163,15.4,81,44.7,56.8,8.1,7.5,10.4,102.5,103.4
20110329GSWOKC,OKC,29-03-11,OKC,GSW,40,88,0.454545455,7,21,0.333333333,28,33,0.848484848,8,44,52,24,9,6,17,20,115,0.561,0.494,0.239,0.375,19,84.6,55.3,60,8.1,7.7,14.2,103.4,102.5
20110329PHOSAC,PHO,29-03-11,SAC,PHO,47,94,0.5,5,21,0.238095238,14,21,0.666666667,9,30,39,28,11,6,10,15,113,0.547,0.527,0.223,0.223,18,76.9,43.8,59.6,10.6,8.6,8.8,108.7,111.6
20110329PHOSAC,SAC,29-03-11,SAC,PHO,48,90,0.533333333,9,20,0.45,11,20,0.55,9,41,50,31,7,5,17,20,116,0.587,0.583,0.222,0.222,23.1,82,56.2,64.6,6.7,6.8,14.7,111.6,108.7
20110330ORLATL,ORL,30-03-11,ATL,ORL,32,77,0.415584416,7,23,0.304347826,11,21,0.523809524,10,27,37,20,9,1,6,18,82,0.475,0.461,0.299,0.273,22.2,79.4,46.8,62.5,11.1,1.8,6.5,101.5,105.2
20110330ORLATL,ATL,30-03-11,ATL,ORL,33,70,0.471428571,6,15,0.4,13,15,0.866666667,7,35,42,21,4,6,13,19,85,0.555,0.514,0.214,0.214,20.6,77.8,53.2,63.6,5,11.1,14.5,105.2,101.5
20110330CLECHA,CLE,30-03-11,CHA,CLE,36,69,0.52173913,7,14,0.5,18,21,0.857142857,6,26,32,17,3,4,12,19,97,0.62,0.572,0.203,0.304,18.8,81.3,50,47.2,3.6,6,13.3,117.6,118.8
20110330CLECHA,CHA,30-03-11,CHA,CLE,42,75,0.56,2,8,0.25,12,17,0.705882353,6,26,32,33,6,6,7,18,98,0.594,0.573,0.107,0.227,18.8,81.3,50,78.6,7.3,10.9,7.8,118.8,117.6
20110330SACDEN,SAC,30-03-11,DEN,SAC,36,79,0.455696203,6,21,0.285714286,12,16,0.75,7,28,35,25,7,4,19,24,90,0.523,0.494,0.266,0.203,17.9,71.8,44.9,69.4,7.3,6.8,18.1,94.3,108.9
20110330SACDEN,DEN,30-03-11,DEN,SAC,38,81,0.469135802,6,22,0.272727273,22,32,0.6875,11,32,43,21,11,7,14,15,104,0.547,0.506,0.272,0.395,28.2,82.1,55.1,55.3,11.5,12.1,12.8,108.9,94.3
20110330DETIND,DET,30-03-11,IND,DET,42,83,0.506024096,1,8,0.125,16,20,0.8,14,28,42,20,11,4,18,22,101,0.55,0.512,0.096,0.241,33.3,66.7,50,47.6,11.6,6.6,16.4,106.7,117.3
20110330DETIND,IND,30-03-11,IND,DET,41,86,0.476744186,6,25,0.24,23,25,0.92,14,28,42,20,9,6,15,14,111,0.572,0.512,0.291,0.291,33.3,66.7,50,48.8,9.5,8,13.4,117.3,106.7
20110330DALLAC,DAL,30-03-11,LAC,DAL,41,85,0.482352941,9,21,0.428571429,15,26,0.576923077,6,25,31,30,11,5,11,19,106,0.55,0.535,0.247,0.306,14.3,69.4,39.7,73.2,11.5,9.8,10.2,111,104.7
20110330DALLAC,LAC,30-03-11,LAC,DAL,35,75,0.466666667,5,24,0.208333333,25,31,0.806451613,11,36,47,22,5,5,17,21,100,0.564,0.5,0.32,0.413,30.6,85.7,60.3,62.9,5.2,7.8,16.1,104.7,111
20110330GSWMEM,GSW,30-03-11,MEM,GSW,39,83,0.469879518,6,21,0.285714286,7,11,0.636363636,13,28,41,19,3,9,14,18,91,0.518,0.506,0.253,0.133,28.3,71.8,48.2,48.7,3.4,11.1,13.7,104.3,126.1
20110330GSWMEM,MEM,30-03-11,MEM,GSW,48,85,0.564705882,2,4,0.5,12,19,0.631578947,11,33,44,28,12,6,5,12,110,0.589,0.576,0.047,0.224,28.2,71.7,51.8,58.3,13.8,9.7,5.1,126.1,104.3
